ID,name,sort name,birth year,death year,Has Account,Admin Link,VIAF id,Gender,Birth Date,Death Date,Wikidata URL,Wikipedia URL,Nationality
6483,Daphne du Maurier,"Du Maurier, Daphne",1907.0,1989.0,False,/admin/people/person/6483/change/,http://viaf.org/viaf/24600806/,,1907.0,1989.0,https://www.wikidata.org/entity/Q193357#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Daphne_du_Maurier,United Kingdom
6128,Edward Gibbon,"Gibbon, Edward",1737.0,1794.0,False,/admin/people/person/6128/change/,http://viaf.org/viaf/24601933/,Male,1737.0,1794.0,https://www.wikidata.org/entity/Q161841#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Edward_Gibbon,United Kingdom
6443,Johann Wolfgang von Goethe,"Goethe, Johann Wolfgang von",1749.0,1832.0,False,/admin/people/person/6443/change/,http://viaf.org/viaf/24602065/,Male,1749.0,1832.0,https://www.wikidata.org/entity/Q5879#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Johann_Wolfgang_von_Goethe,Germany
7123,Elizabeth Goudge,"Goudge, Elizabeth",1900.0,1984.0,False,/admin/people/person/7123/change/,http://viaf.org/viaf/24602168/,Female,1900.0,1984.0,https://www.wikidata.org/entity/Q242571#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Elizabeth_Goudge,United Kingdom
7565,E. C. R. Lorac,"Lorac, E. C. R.",1894.0,1958.0,False,/admin/people/person/7565/change/,http://viaf.org/viaf/24604481/,Female,1894.0,1958.0,https://www.wikidata.org/entity/Q3045725#sitelinks-wikipedia,https://en.wikipedia.org/wiki/E._C._R._Lorac,United Kingdom
401,Ezra Pound,"Pound, Ezra",1885.0,1972.0,True,/admin/people/person/401/change/,http://viaf.org/viaf/24606774,Male,1885.0,1972.0,https://www.wikidata.org/entity/Q163366#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Ezra_Pound,United States
7257,Rex Stout,"Stout, Rex",1886.0,1975.0,False,/admin/people/person/7257/change/,http://viaf.org/viaf/24608302/,Male,1886.0,1975.0,https://www.wikidata.org/entity/Q337351#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Rex_Stout,United States
6439,Rabindranath Tagore,"Tagore, Rabindranath",1861.0,1941.0,False,/admin/people/person/6439/change/,http://viaf.org/viaf/24608356/,Male,1861.0,1941.0,https://www.wikidata.org/entity/Q7241#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Rabindranath_Tagore,India
9713,George Macaulay Trevelyan,"Trevelyan, George Macaulay",1876.0,1962.0,False,/admin/people/person/9713/change/,http://viaf.org/viaf/24609782/,,1876.0,1962.0,https://www.wikidata.org/entity/Q1373357#sitelinks-wikipedia,https://en.wikipedia.org/wiki/G._M._Trevelyan,United Kingdom
10393,James Burnham,"Burnham, James",1905.0,1987.0,False,/admin/people/person/10393/change/,http://viaf.org/viaf/24613939/,Male,1905.0,1987.0,https://www.wikidata.org/entity/Q1240178#sitelinks-wikipedia,https://en.wikipedia.org/wiki/James_Burnham,United States
5510,Eugene O'Neill,"O'Neill, Eugene",1888.0,1953.0,False,/admin/people/person/5510/change/,http://viaf.org/viaf/24615441/,Male,1888.0,1953.0,https://www.wikidata.org/entity/Q93157#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Eugene_O'Neill,United States
7308,William Congreve,"Congreve, William",1670.0,1729.0,False,/admin/people/person/7308/change/,http://viaf.org/viaf/24616924/,Male,1670.0,1729.0,https://www.wikidata.org/entity/Q366805#sitelinks-wikipedia,https://en.wikipedia.org/wiki/William_Congreve,United Kingdom
5720,Herbert Read,"Read, Herbert",1893.0,1968.0,False,/admin/people/person/5720/change/,http://viaf.org/viaf/24619891/,Male,1893.0,1968.0,https://www.wikidata.org/entity/Q460061#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Herbert_Read,United Kingdom
10423,Hamish Miles,"Miles, Hamish",1884.0,1937.0,False,/admin/people/person/10423/change/,http://viaf.org/viaf/24622654/,Male,1894.0,1937.0,https://www.wikidata.org/entity/Q51793515#sitelinks-wikipedia,,United Kingdom
6432,R. W. Chambers,"Chambers, R. W.",1874.0,1942.0,False,/admin/people/person/6432/change/,http://viaf.org/viaf/24623136/,Male,1874.0,1942.0,https://www.wikidata.org/entity/Q7299233#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Raymond_Wilson_Chambers,United Kingdom
6072,J. Storer Clouston,"Clouston, J. Storer",1870.0,1944.0,False,/admin/people/person/6072/change/,http://viaf.org/viaf/24633521/,Male,1870.0,1944.0,https://www.wikidata.org/entity/Q14945734#sitelinks-wikipedia,https://en.wikipedia.org/wiki/J._Storer_Clouston,Scotland
10558,Firmin Roz,"Roz, Firmin",1866.0,1957.0,False,/admin/people/person/10558/change/,http://viaf.org/viaf/24634321/,Male,1866.0,1957.0,https://www.wikidata.org/entity/Q3072893#sitelinks-wikipedia,,France
7427,Hans Fallada,"Fallada, Hans",1893.0,1947.0,False,/admin/people/person/7427/change/,http://viaf.org/viaf/24639475/,Male,1893.0,1947.0,https://www.wikidata.org/entity/Q76539#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Hans_Fallada,Germany
6259,Robert Burton,"Burton, Robert",1577.0,1640.0,False,/admin/people/person/6259/change/,http://viaf.org/viaf/24641986/,Male,1577.0,1640.0,https://www.wikidata.org/entity/Q259132#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Robert_Burton,United Kingdom
6508,Hester Lynch Piozzi,"Piozzi, Hester Lynch",1741.0,1821.0,False,/admin/people/person/6508/change/,http://viaf.org/viaf/24645296/,,1741.0,1821.0,https://www.wikidata.org/entity/Q291322#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Hester_Thrale,United Kingdom
5672,Sheila Kaye-Smith,"Kaye-Smith, Sheila",1887.0,1956.0,False,/admin/people/person/5672/change/,http://viaf.org/viaf/2464833/,Female,1887.0,1956.0,https://www.wikidata.org/entity/Q4958416#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Sheila_Kaye-Smith,United Kingdom
5937,W. H. Auden,"Auden, W. H.",1907.0,1973.0,False,/admin/people/person/5937/change/,http://viaf.org/viaf/2465832/,Male,1907.0,1973.0,https://www.wikidata.org/entity/Q178698#sitelinks-wikipedia,https://en.wikipedia.org/wiki/W._H._Auden,United Kingdom; United States
7880,P. T. Barnum,"Barnum, P. T.",1810.0,1891.0,False,/admin/people/person/7880/change/,http://viaf.org/viaf/2466025/,Male,1810.0,1891.0,https://www.wikidata.org/entity/Q223766#sitelinks-wikipedia,https://en.wikipedia.org/wiki/P._T._Barnum,United States
10168,Charlotte Haldane,"Haldane, Charlotte",,,False,/admin/people/person/10168/change/,http://viaf.org/viaf/24664552/,Female,1894.0,1969.0,https://www.wikidata.org/entity/Q5085976#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Charlotte_Haldane,United Kingdom
7416,Logan Clendening,"Clendening, Logan",1884.0,1945.0,False,/admin/people/person/7416/change/,http://viaf.org/viaf/24668022/,Male,1884.0,1945.0,https://www.wikidata.org/entity/Q52150712#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Logan_Clendening,United States
6064,Rockwell Kent,"Kent, Rockwell",1882.0,1971.0,False,/admin/people/person/6064/change/,http://viaf.org/viaf/24685053/,Male,1882.0,1971.0,https://www.wikidata.org/entity/Q114405#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Rockwell_Kent,United States
174,Janet Flanner,"Flanner, Janet",1892.0,1978.0,True,/admin/people/person/174/change/,http://viaf.org/viaf/2470219,Female,1892.0,1978.0,https://www.wikidata.org/entity/Q453384#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Janet_Flanner,United States
10050,Jack Conroy,"Conroy, Jack",1899.0,1990.0,False,/admin/people/person/10050/change/,http://viaf.org/viaf/24702441/,Male,1898.0,1990.0,https://www.wikidata.org/entity/Q6111790#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Jack_Conroy,United States
6623,Thomas Sturge Moore,"Moore, Thomas Sturge",1870.0,1944.0,False,/admin/people/person/6623/change/,http://viaf.org/viaf/24709904/,Male,1870.0,1944.0,https://www.wikidata.org/entity/Q506813#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Thomas_Sturge_Moore,United Kingdom
9754,Walter Nouvel,"Nouvel, Walter",1871.0,1949.0,False,/admin/people/person/9754/change/,http://viaf.org/viaf/24719018/,Male,,,https://www.wikidata.org/entity/Q4327903#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Walter_Nouvel,Russia
7902,George Edward Woodberry,"Woodberry, George Edward",1855.0,1930.0,False,/admin/people/person/7902/change/,http://viaf.org/viaf/24719221/,Male,1855.0,1930.0,https://www.wikidata.org/entity/Q5538895#sitelinks-wikipedia,https://en.wikipedia.org/wiki/George_Edward_Woodberry,United States
6051,William John Locke,"Locke, William John",1863.0,1930.0,False,/admin/people/person/6051/change/,http://viaf.org/viaf/24727505/,Male,1863.0,1930.0,https://www.wikidata.org/entity/Q3568747#sitelinks-wikipedia,https://en.wikipedia.org/wiki/William_John_Locke,United Kingdom
5604,Marie Belloc Lowndes,"Lowndes, Marie Belloc",1868.0,1947.0,False,/admin/people/person/5604/change/,http://viaf.org/viaf/24729680/,Female,1868.0,1947.0,https://www.wikidata.org/entity/Q389375#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Marie_Belloc_Lowndes,United Kingdom
10347,Henry A. Wallace,"Wallace, Henry A.",1888.0,1965.0,False,/admin/people/person/10347/change/,http://viaf.org/viaf/24730281/,Male,1888.0,1965.0,https://www.wikidata.org/entity/Q251666#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Henry_A._Wallace,United States
7397,Albert Bigelow Paine,"Paine, Albert Bigelow",1861.0,1937.0,False,/admin/people/person/7397/change/,http://viaf.org/viaf/24731419/,Male,1861.0,1937.0,https://www.wikidata.org/entity/Q4710951#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Albert_Paine,United States
6380,Abraham Flexner,"Flexner, Abraham",1866.0,1959.0,False,/admin/people/person/6380/change/,http://viaf.org/viaf/24735888/,Male,1866.0,1959.0,https://www.wikidata.org/entity/Q210100#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Abraham_Flexner,United States
5989,Arthur Machen,"Machen, Arthur",1863.0,1947.0,False,/admin/people/person/5989/change/,http://viaf.org/viaf/2473758/,Male,1863.0,1947.0,https://www.wikidata.org/entity/Q540166#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Arthur_Machen,United Kingdom
6865,Maurice Maeterlinck,"Maeterlinck, Maurice",1862.0,1949.0,False,/admin/people/person/6865/change/,http://viaf.org/viaf/2473791/,Male,1862.0,1949.0,https://www.wikidata.org/entity/Q49747#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Maurice_Maeterlinck,Belgium
8197,James Logie Robertson,"Robertson, James Logie",1846.0,1922.0,False,/admin/people/person/8197/change/,http://viaf.org/viaf/24742512/,Male,1846.0,1922.0,https://www.wikidata.org/entity/Q6138181#sitelinks-wikipedia,https://en.wikipedia.org/wiki/James_Logie_Robertson,United Kingdom
6212,Evelyn M. Hatch,"Hatch, Evelyn M.",1874.0,1951.0,False,/admin/people/person/6212/change/,http://viaf.org/viaf/247542319/,Female,,,https://www.wikidata.org/entity/Q18716159#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Evelyn_Hatch,United Kingdom
7127,Geoffrey Scott,"Scott, Geoffrey",1885.0,1929.0,False,/admin/people/person/7127/change/,http://viaf.org/viaf/24766159/,Male,1885.0,1929.0,https://www.wikidata.org/entity/Q3760229#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Geoffrey_Scott_(architectural_historian),United Kingdom
5662,Walt Whitman,"Whitman, Walt",1819.0,1892.0,False,/admin/people/person/5662/change/,http://viaf.org/viaf/2478331/,Male,1819.0,1892.0,https://www.wikidata.org/entity/Q81438#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Walt_Whitman,United States
7956,Helen Waddell,"Waddell, Helen",1889.0,1965.0,False,/admin/people/person/7956/change/,http://viaf.org/viaf/2480481/,Female,1889.0,1965.0,https://www.wikidata.org/entity/Q540168#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Helen_Waddell,Ireland
6629,Willa Cather,"Cather, Willa",1873.0,1947.0,False,/admin/people/person/6629/change/,http://viaf.org/viaf/2480701/,Female,1873.0,1947.0,https://www.wikidata.org/entity/Q229480#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Willa_Cather,United States
7901,John Gay,"Gay, John",1685.0,1732.0,False,/admin/people/person/7901/change/,http://viaf.org/viaf/2480890/,Male,1685.0,1732.0,https://www.wikidata.org/entity/Q321660#sitelinks-wikipedia,https://en.wikipedia.org/wiki/John_Gay,United Kingdom
197,Stuart Gilbert,"Gilbert, Stuart",1883.0,1969.0,True,/admin/people/person/197/change/,http://viaf.org/viaf/24832693,Male,,,https://www.wikidata.org/entity/Q7626586#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Stuart_Gilbert,United Kingdom
7814,Lennox Robinson,"Robinson, Lennox",1886.0,1958.0,False,/admin/people/person/7814/change/,http://viaf.org/viaf/24846428/,Male,1886.0,1958.0,https://www.wikidata.org/entity/Q6522877#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Lennox_Robinson,Ireland
6909,Robert Herrick,"Herrick, Robert",1591.0,1674.0,False,/admin/people/person/6909/change/,http://viaf.org/viaf/2486214/,Male,1591.0,1674.0,https://www.wikidata.org/entity/Q553554#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Robert_Herrick_(poet),United Kingdom
7662,Leonhard Frank,"Frank, Leonhard",1882.0,1961.0,False,/admin/people/person/7662/change/,http://viaf.org/viaf/2486320/,Male,1882.0,1961.0,https://www.wikidata.org/entity/Q77069#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Leonhard_Frank,Germany
6893,Sidney Hook,"Hook, Sidney",1902.0,1989.0,False,/admin/people/person/6893/change/,http://viaf.org/viaf/2486570/,Male,1902.0,1989.0,https://www.wikidata.org/entity/Q947456#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Sidney_Hook,United States
7905,Gerald F. Lahey,"Lahey, Gerald F.",1906.0,,False,/admin/people/person/7905/change/,http://viaf.org/viaf/248931772/,,,,,,
6538,Claude McKay,"McKay, Claude",1890.0,1948.0,False,/admin/people/person/6538/change/,http://viaf.org/viaf/2489725/,Male,1890.0,1948.0,https://www.wikidata.org/entity/Q1096967#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Claude_McKay,Jamaica; United States
5714,Jean Toomer,"Toomer, Jean",1894.0,1967.0,False,/admin/people/person/5714/change/,http://viaf.org/viaf/2489741/,Male,1894.0,1967.0,https://www.wikidata.org/entity/Q1277467#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Jean_Toomer,United States
9818,Blanche Dugdale,"Dugdale, Blanche",1880.0,1948.0,False,/admin/people/person/9818/change/,http://viaf.org/viaf/24972122/,Female,,,https://www.wikidata.org/entity/Q18917309#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Blanche_Dugdale,United Kingdom
5779,J. W. Marriott,"Marriott, J. W.",1884.0,1953.0,False,/admin/people/person/5779/change/,http://viaf.org/viaf/24973400/,Male,1884.0,1953.0,https://www.wikidata.org/entity/Q98429732#sitelinks-wikipedia,,United Kingdom
6898,Pelham Edgar,"Edgar, Pelham",1871.0,1948.0,False,/admin/people/person/6898/change/,http://viaf.org/viaf/24973733/,Male,1871.0,1948.0,https://www.wikidata.org/entity/Q17421354#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Pelham_Edgar,Canada
10352,Roger Ingpen,"Ingpen, Roger",1868.0,1936.0,False,/admin/people/person/10352/change/,http://viaf.org/viaf/24974498/,Male,1868.0,1869.0,https://www.wikidata.org/entity/Q16866260#sitelinks-wikipedia,,United Kingdom
7243,Lionel Giles,"Giles, Lionel",1875.0,1958.0,False,/admin/people/person/7243/change/,http://viaf.org/viaf/24988122/,Male,1875.0,1958.0,https://www.wikidata.org/entity/Q59188#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Lionel_Giles,United Kingdom
9846,Alan Steele,"Steele, Alan",,,False,/admin/people/person/9846/change/,http://viaf.org/viaf/249905377/,,,,,,United Kingdom
5975,Walter de la Mare,"De la Mare, Walter",1873.0,1956.0,False,/admin/people/person/5975/change/,http://viaf.org/viaf/2502254/,Male,1873.0,1956.0,https://www.wikidata.org/entity/Q981086#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Walter_de_la_Mare,United Kingdom
6867,Ernest Augustus Boyd,"Boyd, Ernest Augustus",1887.0,1946.0,False,/admin/people/person/6867/change/,http://viaf.org/viaf/25032740/,Male,1887.0,1946.0,https://www.wikidata.org/entity/Q33129385#sitelinks-wikipedia,,Ireland
7296,Helga Holbek,"Holbek, Helga",1897.0,,False,/admin/people/person/7296/change/,http://viaf.org/viaf/250361251/,Female,,,,,
9780,John Van Druten,"Van Druten, John",1901.0,1957.0,False,/admin/people/person/9780/change/,http://viaf.org/viaf/25060483/,Male,1901.0,1957.0,https://www.wikidata.org/entity/Q2695518#sitelinks-wikipedia,https://en.wikipedia.org/wiki/John_Van_Druten,United Kingdom; United States
5748,William Alexander Gerhardie,"Gerhardie, William Alexander",1895.0,1977.0,False,/admin/people/person/5748/change/,http://viaf.org/viaf/2507534/,Male,1895.0,1977.0,https://www.wikidata.org/entity/Q1769189#sitelinks-wikipedia,https://en.wikipedia.org/wiki/William_Gerhardie,United Kingdom
9977,Bernard Lecache,"Lecache, Bernard",1895.0,1968.0,False,/admin/people/person/9977/change/,http://viaf.org/viaf/2508002/,Male,,,https://www.wikidata.org/entity/Q2898206#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Bernard_Lecache,France
6707,William Archer,"Archer, William",1856.0,1924.0,False,/admin/people/person/6707/change/,http://viaf.org/viaf/2509112/,Male,1856.0,1924.0,https://www.wikidata.org/entity/Q1382278#sitelinks-wikipedia,https://en.wikipedia.org/wiki/William_Archer_(critic),Ireland
10430,Ronald Duncan,"Duncan, Ronald",1914.0,1982.0,False,/admin/people/person/10430/change/,http://viaf.org/viaf/2510708/,Male,1914.0,1982.0,https://www.wikidata.org/entity/Q5625510#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Ronald_Duncan,United Kingdom
10557,Sybil M. Scott,"Scott, Sybil M.",,,False,/admin/people/person/10557/change/,http://viaf.org/viaf/251979775/,Female,1879.0,1943.0,,,United Kingdom
6915,Samuel Putnam,"Putnam, Samuel",1892.0,1950.0,False,/admin/people/person/6915/change/,http://viaf.org/viaf/2520482/,Male,1892.0,1950.0,https://www.wikidata.org/entity/Q348170#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Samuel_Putnam,United States
7762,Eugene Jared Young,"Young, Eugene Jared",1874.0,1939.0,False,/admin/people/person/7762/change/,http://viaf.org/viaf/252376899/,,1874.0,1939.0,,,United States
8169,Andrew E. Malone,"Malone, Andrew E.",1888.0,1939.0,False,/admin/people/person/8169/change/,http://viaf.org/viaf/252959083/,Male,1888.0,1939.0,,,Ireland
6921,Grace Cecily Guiney,"Guiney, Grace Cecily",,,False,/admin/people/person/6921/change/,http://viaf.org/viaf/253165905/,,,,,,United States
6837,Leonard Woolf,"Woolf, Leonard",1880.0,1969.0,False,/admin/people/person/6837/change/,http://viaf.org/viaf/2534183/,Male,1880.0,1969.0,https://www.wikidata.org/entity/Q703935#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Leonard_Woolf,United Kingdom
7707,Roy Chapman Andrews,"Andrews, Roy Chapman",1884.0,1960.0,False,/admin/people/person/7707/change/,http://viaf.org/viaf/25350484/,Male,1884.0,1960.0,https://www.wikidata.org/entity/Q266266#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Roy_Chapman_Andrews,United States
7627,Henry Sweet,"Sweet, Henry",1845.0,1912.0,False,/admin/people/person/7627/change/,http://viaf.org/viaf/25378374/,Male,1845.0,1912.0,https://www.wikidata.org/entity/Q636326#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Henry_Sweet,United Kingdom
8150,Stark Young,"Young, Stark",1881.0,1963.0,False,/admin/people/person/8150/change/,http://viaf.org/viaf/25406862/,Male,1881.0,1963.0,https://www.wikidata.org/entity/Q7601980#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Stark_Young,United States
8070,Henry Noel Brailsford,"Brailsford, Henry Noel",1873.0,1958.0,False,/admin/people/person/8070/change/,http://viaf.org/viaf/25462794/,Male,1873.0,1958.0,https://www.wikidata.org/entity/Q2512157#sitelinks-wikipedia,https://en.wikipedia.org/wiki/H._N._Brailsford,United Kingdom
6785,Richard Phené Spiers,"Spiers, Richard Phené",1838.0,1916.0,False,/admin/people/person/6785/change/,http://viaf.org/viaf/25533047/,Male,1838.0,1916.0,https://www.wikidata.org/entity/Q1571225#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Richard_PhenŽ_Spiers,United Kingdom
7718,John Abbe,"Abbe, John",,,False,/admin/people/person/7718/change/,http://viaf.org/viaf/255378554/,Male,,,,,United States
10134,A. T. Bartholomew,"Bartholomew, A. T.",1882.0,1933.0,False,/admin/people/person/10134/change/,http://viaf.org/viaf/25582301/,Male,1882.0,1933.0,https://www.wikidata.org/entity/Q4821548#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Augustus_Theodore_Bartholomew,United Kingdom
8207,Richard Halliburton,"Halliburton, Richard",1900.0,1939.0,False,/admin/people/person/8207/change/,http://viaf.org/viaf/25603105/,Male,1900.0,1939.0,https://www.wikidata.org/entity/Q653847#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Richard_Halliburton,United States
5870,Janet Beith,"Beith, Janet",,,False,/admin/people/person/5870/change/,http://viaf.org/viaf/25624854/,,,,,,Scotland
7281,Kenneth Macgowan,"Macgowan, Kenneth",1888.0,1963.0,False,/admin/people/person/7281/change/,http://viaf.org/viaf/2564751/,Male,1888.0,1963.0,https://www.wikidata.org/entity/Q1493931#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Kenneth_Macgowan,United States
6365,Wilfred Owen,"Owen, Wilfred",1893.0,1918.0,False,/admin/people/person/6365/change/,http://viaf.org/viaf/2564947/,Male,1893.0,1918.0,https://www.wikidata.org/entity/Q212719#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Wilfred_Owen,United Kingdom
9831,Julian Bell,"Bell, Julian",1908.0,1937.0,False,/admin/people/person/9831/change/,http://viaf.org/viaf/25676354/,Male,1908.0,1937.0,https://www.wikidata.org/entity/Q656200#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Julian_Bell,United Kingdom
7032,Phyllis Bottome,"Bottome, Phyllis",1884.0,1963.0,False,/admin/people/person/7032/change/,http://viaf.org/viaf/25691064/,Female,1882.0,1963.0,https://www.wikidata.org/entity/Q2089198#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Phyllis_Bottome,United Kingdom
6535,Marie Jenney Howe,"Howe, Marie Jenney",1870.0,1934.0,False,/admin/people/person/6535/change/,http://viaf.org/viaf/257753992/,Female,1870.0,1934.0,https://www.wikidata.org/entity/Q16204668#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Marie_Jenney_Howe,United States
7209,Alick West,"West, Alick",,,False,/admin/people/person/7209/change/,http://viaf.org/viaf/25845167/,Male,,,,,United Kingdom
7130,Fannie Merritt Farmer,"Farmer, Fannie Merritt",1857.0,1915.0,False,/admin/people/person/7130/change/,http://viaf.org/viaf/25880871/,Female,1857.0,1915.0,https://www.wikidata.org/entity/Q547167#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Fannie_Farmer,United States
10321,Maud Cruttwell,"Cruttwell, Maud",1860.0,1939.0,False,/admin/people/person/10321/change/,http://viaf.org/viaf/25882320/,Female,,,https://www.wikidata.org/entity/Q19754040#sitelinks-wikipedia,,United Kingdom
6510,J. E. Mansion,"Mansion, J. E.",1870.0,1942.0,False,/admin/people/person/6510/change/,http://viaf.org/viaf/25906283/,Male,1870.0,1942.0,https://www.wikidata.org/entity/Q15078873#sitelinks-wikipedia,,France
7911,Ring Lardner,"Lardner, Ring",1885.0,1933.0,False,/admin/people/person/7911/change/,http://viaf.org/viaf/2592704/,Male,1885.0,1933.0,https://www.wikidata.org/entity/Q919515#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Ring_Lardner,United States
5713,Nancy Cunard,"Cunard, Nancy",1896.0,1965.0,False,/admin/people/person/5713/change/,http://viaf.org/viaf/2594728/,Female,1896.0,1965.0,https://www.wikidata.org/entity/Q275793#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Nancy_Cunard,United Kingdom
5781,Ann Winslow,"Winslow, Ann",1894.0,,False,/admin/people/person/5781/change/,http://viaf.org/viaf/25956483/,,,,,,
6573,John Hampden Jackson,"Jackson, J. Hampden",1907.0,1966.0,False,/admin/people/person/6573/change/,http://viaf.org/viaf/2603591/,Male,1907.0,1966.0,https://www.wikidata.org/entity/Q59627978#sitelinks-wikipedia,,United Kingdom
7624,Ebenezer Cunningham,"Cunningham, Ebenezer",1881.0,1977.0,False,/admin/people/person/7624/change/,http://viaf.org/viaf/260402218/,Male,,,https://www.wikidata.org/entity/Q951453#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Ebenezer_Cunningham,United Kingdom
6980,Augusta Tucker,"Tucker, Augusta",1904.0,1999.0,False,/admin/people/person/6980/change/,http://viaf.org/viaf/26076973/,Female,1904.0,1999.0,https://www.wikidata.org/entity/Q95730864#sitelinks-wikipedia,,United States
7453,Karl Menninger,"Menninger, Karl",1893.0,1990.0,False,/admin/people/person/7453/change/,http://viaf.org/viaf/2608445/,Male,1893.0,1990.0,https://www.wikidata.org/entity/Q3080926#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Karl_Menninger,United States
6853,Arthur Ponsonby,"Ponsonby, Arthur",1871.0,1946.0,False,/admin/people/person/6853/change/,http://viaf.org/viaf/2612853/,Male,1871.0,1946.0,https://www.wikidata.org/entity/Q336479#sitelinks-wikipedia,"https://en.wikipedia.org/wiki/Arthur_Ponsonby,_1st_Baron_Ponsonby_of_Shulbrede",United Kingdom
6825,Layamon,Layamon,1200.0,1250.0,False,/admin/people/person/6825/change/,http://viaf.org/viaf/261980768/,Male,,,https://www.wikidata.org/entity/Q713727#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Layamon,United Kingdom
7628,Ælfric of Eynsham,Ælfric of Eynsham,955.0,1020.0,False,/admin/people/person/7628/change/,http://viaf.org/viaf/262214286/,Male,,,https://www.wikidata.org/entity/Q271377#sitelinks-wikipedia,https://en.wikipedia.org/wiki/®lfric_of_Eynsham,United Kingdom
5621,C. P. Rodocanachi,"Rodocanachi, C. P.",,,False,/admin/people/person/5621/change/,http://viaf.org/viaf/262452263/,Male,,,https://www.wikidata.org/entity/Q107261552#sitelinks-wikipedia,,
6387,Shri Purohit Swami / Swami Purohit,"Purohit, Swami",1882.0,1946.0,False,/admin/people/person/6387/change/,http://viaf.org/viaf/263744142/,Male,1882.0,1941.0,https://www.wikidata.org/entity/Q7503836#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Shri_Purohit_Swami,India
6802,J. K. M. Shirazi,"Shirazi, J. K. M.",,,False,/admin/people/person/6802/change/,http://viaf.org/viaf/264375907/,,,,,,
5995,Euripides,Euripides,,,False,/admin/people/person/5995/change/,http://viaf.org/viaf/265326651/,,,,https://www.wikidata.org/entity/Q48305#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Euripides,Ancient Greece
9910,Héloise,Héloise,1095.0,1163.0,False,/admin/people/person/9910/change/,http://viaf.org/viaf/265706650/,Female,1095.0,1163.0,,,France
