uri,genre,title,author,editor,translator,introduction,illustrator,photographer,year,format,uncertain,ebook_url,volumes_issues,notes,event_count,borrow_count,purchase_count,circulation_years,updated
https://shakespeareandco.princeton.edu/books/macdonell-visit-america/,Nonfiction,A Visit to America,"Macdonell, A. G.",,,,,,1935,Book,FALSE,https://archive.org/details/visittoamerica001082mbp,,,3,3,0,1938;1939;1935,2021-10-30T22:35:58.930317+00:00
https://shakespeareandco.princeton.edu/books/gorer-africa-dances/,Nonfiction,Africa Dances,"Gorer, Geoffrey",,,,,,1935,Book,FALSE,https://archive.org/details/in.ernet.dli.2015.79700,,,3,3,0,1937;1940,2021-01-17T22:55:05+00:00
https://shakespeareandco.princeton.edu/books/henderson-aldous-huxley/,Nonfiction,Aldous Huxley,"Henderson, Alexander",,,,,,1935,Book,FALSE,,,,4,4,0,1936;1935,2020-04-30T19:40:16+00:00
https://shakespeareandco.princeton.edu/books/freud-autobiographical-study/,Nonfiction,An Autobiographical Study,"Freud, Sigmund",,"Strachey, James",,,,1935,Book,FALSE,https://archive.org/details/dli.ernet.516,,,4,4,0,1936;1937,2021-03-03T01:49:32+00:00
https://shakespeareandco.princeton.edu/books/perry-gladly-teach-reminiscences/,Nonfiction,And Gladly Teach: Reminiscences,"Perry, Bliss",,,,,,1935,Book,FALSE,,,,3,2,0,1936,2020-07-26T14:21:14+00:00
https://shakespeareandco.princeton.edu/books/seabrook-asylum/,Nonfiction,Asylum,"Seabrook, William",,,,,,1935,Book,FALSE,https://archive.org/details/asylum00seab/page/n3/mode/2up,,,4,4,0,1935;1936;1938;1939;1940,2021-03-03T01:36:17+00:00
https://shakespeareandco.princeton.edu/books/odets-awake-sing-play/,Drama,Awake and Sing: A Play in Three Acts,"Odets, Clifford",,,,,,1935,Book,FALSE,,,,1,1,0,1935,2020-04-30T19:40:19+00:00
https://shakespeareandco.princeton.edu/books/garnett-beany-eye/,Fiction,Beany-Eye,"Garnett, David",,,,,,1935,Book,FALSE,,,,4,4,0,1936;1935,2020-04-30T19:40:18+00:00
https://shakespeareandco.princeton.edu/books/alington-beginnings-essays/,Nonfiction,Beginnings: Essays,"Alington, Adrian;Charlton, L. E. O.;Coppard, A. E.;Cronin, A. J.;Delafield, E. M.;Golding, Louis;Lewis, Wyndham;Pritchett, V. S.;Sackville-West, Vita;Seymour, Beatrice Kean;Simpson, Helen;Strong, L. A. G.;Waugh, Alec;Whitaker, Malachi",,,,,,1935,Book,FALSE,,,,1,1,0,1936,2021-07-26T18:17:03+00:00
https://shakespeareandco.princeton.edu/books/murry-two-worlds-autobiography/,Nonfiction,Between Two Worlds: An Autobiography,"Murry, John Middleton",,,,,,1935,Book,FALSE,https://archive.org/details/in.ernet.dli.2015.80510,,,8,8,0,1936;1937;1935,2021-03-25T21:17:56+00:00
https://shakespeareandco.princeton.edu/books/gibbs-blood-relations/,Fiction,Blood Relations,"Gibbs, Philip",,,,,,1935,Book,FALSE,,,,8,8,0,1936;1937;1938;1939,2020-04-30T19:40:18+00:00
https://shakespeareandco.princeton.edu/books/ohara-butterfield-8/,Fiction,Butterfield 8,"O'Hara, John",,,,,,1935,Book,FALSE,,,,10,10,0,1935;1936;1937;1939;1940,2020-04-30T19:40:16+00:00
https://shakespeareandco.princeton.edu/books/quennell-byron-years-fame/,Nonfiction,Byron: The Years of Fame,"Quennell, Peter",,,,,,1935,Book,FALSE,https://archive.org/details/in.ernet.dli.2015.2670/page/n1/mode/2up,,,2,2,0,1936,2020-05-18T18:24:30+00:00
https://shakespeareandco.princeton.edu/books/powys-captain-patch/,Fiction,Captain Patch,"Powys, Theodore Francis",,,,,,1935,Book,FALSE,,,,3,3,0,1936;1935,2020-04-30T19:40:17+00:00
https://shakespeareandco.princeton.edu/books/richardson-clear-horizon-pilgrimage/,Fiction,Clear Horizon (Pilgrimage 11),"Richardson, Dorothy M.",,,,,,1935,Book,FALSE,,,,9,9,0,1936;1937;1939;1935,2020-05-14T16:34:23+00:00
https://shakespeareandco.princeton.edu/books/day-lewis-collected-poems/,Poetry,"Collected Poems, 1929 – 1933","Day Lewis, C.",,,,,,1935,Book,FALSE,,,,2,2,0,1936;1938,2020-06-25T13:42:47+00:00
https://shakespeareandco.princeton.edu/books/ferber-come-get/,Fiction,Come and Get It,"Ferber, Edna",,,,,,1935,Book,FALSE,,,,9,9,0,1936;1937;1941;1935,2020-04-30T19:40:17+00:00
https://shakespeareandco.princeton.edu/books/gray-correspondence-thomas-gray/,Nonfiction,Correspondence of Thomas Gray,"Gray, Thomas","Toynbee, Paget;Whibley, Leonard;Whibley, Leonard",,,,,1935,Book,FALSE,,,,1,1,0,1938;1939,2021-10-29T18:59:18.939583+00:00
https://shakespeareandco.princeton.edu/books/bates-cut-come-fourteen/,Fiction,Cut and Come Again: Fourteen Stories,"Bates, H. E.",,,,,,1935,Book,FALSE,,,,1,1,0,1936,2020-04-30T19:40:16+00:00
https://shakespeareandco.princeton.edu/books/chambers-h-lawrence-personal/,Nonfiction,D. H. Lawrence: A Personal Record by E. T.,"Chambers, Jessie",,,,,,1935,Book,FALSE,,,,8,8,0,1936;1938;1935,2020-04-30T19:40:20+00:00
https://shakespeareandco.princeton.edu/books/baring-darby-joan/,Fiction,Darby and Joan,"Baring, Maurice",,,,,,1935,Book,FALSE,,,,3,3,0,1936,2021-07-26T17:41:42+00:00
https://shakespeareandco.princeton.edu/books/heyer-death-stocks/,Fiction,Death in the Stocks,"Heyer, Georgette",,,,,,1935,Book,FALSE,https://archive.org/details/in.ernet.dli.2015.462551,,,3,3,0,1937;1935,2021-05-02T02:04:38+00:00
https://shakespeareandco.princeton.edu/books/rylee-deep-dark-river/,Fiction,Deep Dark River,"Rylee, Robert",,,,,,1935,Book,FALSE,,,,3,3,0,1943;1937;1935,2020-04-30T19:40:16+00:00
https://shakespeareandco.princeton.edu/books/haskell-diaghileff-artistic-private/,Nonfiction,Diaghileff: His Artistic and Private Life,"Haskell, Arnold L.;Nouvel, Walter",,,,,,1935,Book,FALSE,https://archive.org/details/in.ernet.dli.2015.179662,,,3,3,0,1936;1935,2021-05-04T03:00:03+00:00
https://shakespeareandco.princeton.edu/books/maugham-don-fernando/,Nonfiction,Don Fernando,"Maugham, W. Somerset",,,,,,1935,Book,FALSE,https://archive.org/details/in.ernet.dli.2015.207592,,,3,3,0,1941;1935,2021-05-05T01:06:57+00:00
https://shakespeareandco.princeton.edu/books/beckett-echos-bones-precipitates/,Fiction,Echo's Bones and Other Precipitates,"Beckett, Samuel",,,,,,1935,Book,FALSE,,,,1,0,1,1936,2020-04-30T19:40:20+00:00
https://shakespeareandco.princeton.edu/books/hoyt-elinor-wylie-portrait/,Nonfiction,Elinor Wylie: The Portrait of an Unknown Lady,"Hoyt, Nancy",,,,,,1935,Book,FALSE,,,,1,1,0,1935,2020-05-25T03:58:25+00:00
https://shakespeareandco.princeton.edu/books/gibbons-enbury-heath/,Fiction,Enbury Heath,"Gibbons, Stella",,,,,,1935,Book,FALSE,,,,11,11,0,1939;1940;1941;1935,2020-04-30T19:40:15+00:00
https://shakespeareandco.princeton.edu/books/morgan-epitaph-george-moore/,Fiction,Epitaph on George Moore,"Morgan, Charles",,,,,,1935,Book,FALSE,https://archive.org/details/epitaphongeorgem014775mbp/page/n3/mode/2up,,,6,6,0,1936;1939;1940;1935,2021-06-05T01:19:48+00:00
https://shakespeareandco.princeton.edu/books/briffault-europa-days-ignorance/,Fiction,Europa: The Days of Ignorance,"Briffault, Robert",,,,,,1935,Book,FALSE,,,,9,9,0,1936;1937;1938;1935,2020-06-29T12:11:46+00:00
https://shakespeareandco.princeton.edu/books/luhan-european-experiences-intimate/,Nonfiction,European Experiences (Intimate Memories 2),"Luhan, Mabel Dodge",,,,,,1935,Book,FALSE,,,,4,4,0,1936;1937;1938;1941,2020-07-18T19:12:15+00:00
https://shakespeareandco.princeton.edu/books/vanderbilt-farewell-fifth-avenue/,Nonfiction,Farewell to Fifth Avenue,"Vanderbilt, Cornelius",,,,,,1935,Book,FALSE,https://archive.org/details/dli.ernet.522909,,,2,2,0,1936;1937,2021-06-05T22:19:29+00:00
https://shakespeareandco.princeton.edu/books/cunnington-feminine-attitudes-nineteenth/,Nonfiction,Feminine Attitudes in the Nineteenth Century,"Cunnington, C. Willett",,,,,,1935,Book,FALSE,https://archive.org/details/in.ernet.dli.2015.263067,,,4,4,0,1936;1939,2021-06-06T00:39:22+00:00
https://shakespeareandco.princeton.edu/books/chilton-follow-furies/,Fiction,Follow the Furies,"Chilton, Eleanor Carroll",,,,,,1935,Book,FALSE,,,,4,4,0,1936;1935,2020-04-30T19:40:20+00:00
https://shakespeareandco.princeton.edu/books/galsworthy-forsytes-pendyces-others/,Fiction,"Forsytes, Pendyces and Others (The Forsyte Saga)","Galsworthy, John",,,,,,1935,Book,FALSE,,,,2,2,0,1940;1935,2020-07-19T12:30:43+00:00
https://shakespeareandco.princeton.edu/books/cronyn-fortune-mens-eyes/,Fiction,Fortune and Men's Eyes,"Cronyn, George W.",,,,,,1935,Book,FALSE,,,,2,2,0,1936,2020-04-30T19:40:19+00:00
https://shakespeareandco.princeton.edu/books/wolfe-death-morning/,Fiction,From Death to Morning,"Wolfe, Thomas",,,,,,1935,Book,FALSE,,,,2,2,0,1936,2020-04-30T19:40:15+00:00
https://shakespeareandco.princeton.edu/books/sayers-gaudy-night/,Fiction,Gaudy Night,"Sayers, Dorothy L.",,,,,,1935,Book,FALSE,https://archive.org/details/in.ernet.dli.2015.182122,,,23,23,0,1935;1936;1937;1938;1939;1940;1941;1944;1947,2021-06-18T02:33:22+00:00
https://shakespeareandco.princeton.edu/books/landau-god-adventure-book/,Nonfiction,"God Is My Adventure: A Book on Modern Mystics, Masters and Teachers","Landau, Rom",,,,,,1935,Book,FALSE,https://archive.org/details/godismyadventure032951mbp,,,4,4,0,1936;1939;1935,2021-06-18T03:42:35+00:00
https://shakespeareandco.princeton.edu/books/rawlings-golden-apples/,Fiction,Golden Apples,"Rawlings, Marjorie Kinnan",,,,,,1935,Book,FALSE,,,,4,4,0,1939;1941;1943,2020-04-30T19:40:19+00:00
https://shakespeareandco.princeton.edu/books/hemingway-green-hills-africa/,Nonfiction,Green Hills of Africa,"Hemingway, Ernest",,,,,,1935,Book,FALSE,https://archive.org/details/in.ernet.dli.2015.148694,,,9,8,1,1936;1937;1938;1939;1940;1941;1948,2021-06-22T17:24:52+00:00
https://shakespeareandco.princeton.edu/books/oflaherty-hollywood-cemetery/,Nonfiction,Hollywood Cemetery,"O'Flaherty, Liam",,,,,,1935,Book,FALSE,,,,5,5,0,1936;1937;1935,2020-04-30T19:40:15+00:00
https://shakespeareandco.princeton.edu/books/hoult-holy-ireland/,Fiction,Holy Ireland,"Hoult, Norah",,,,,,1935,Book,FALSE,,,,3,3,0,1936;1935,2020-04-30T19:40:21+00:00
https://shakespeareandco.princeton.edu/books/davis-honey-horn/,Fiction,Honey in the Horn,"Davis, H. L.",,,,,,1935,Book,FALSE,,,,12,12,0,1936;1937;1938;1935,2020-04-30T19:40:14+00:00
https://shakespeareandco.princeton.edu/books/strong-change-worlds-remaking/,Nonfiction,I Change Worlds: The Remaking of an American,"Strong, Anna Louise",,,,,,1935,Book,FALSE,,,,4,4,0,1936;1935,2020-04-30T19:40:15+00:00
https://shakespeareandco.princeton.edu/books/bridge-illyrian-spring/,Fiction,Illyrian Spring,"Bridge, Ann",,,,,,1935,Book,FALSE,,,,10,9,0,1935;1936;1938;1940;1941,2020-04-30T19:40:21+00:00
https://shakespeareandco.princeton.edu/books/russell-praise-idleness-essays/,Nonfiction,In Praise of Idleness and Other Essays,"Russell, Bertrand",,,,,,1935,Book,FALSE,https://archive.org/details/in.ernet.dli.2015.458601,,,3,3,0,1936;1935,2021-07-11T23:47:53+00:00
https://shakespeareandco.princeton.edu/books/sheean-search-history/,Nonfiction,In Search of History,"Sheean, Vincent",,,,,,1935,Book,FALSE,https://archive.org/details/in.ernet.dli.2015.208544,,,4,4,0,1936;1937;1935,2021-07-11T23:48:37+00:00
https://shakespeareandco.princeton.edu/books/eglinton-irish-literary-portraits/,Nonfiction,Irish Literary Portraits,"Eglinton, John",,,,,,1935,Book,FALSE,https://archive.org/details/in.ernet.dli.2015.80725/page/n5/mode/2up,,,3,3,0,1936;1939;1935,2021-07-12T13:49:18+00:00
https://shakespeareandco.princeton.edu/books/lewis-cant-happen/,Fiction,It Can't Happen Here,"Lewis, Sinclair",,,,,,1935,Book,FALSE,http://gutenberg.net.au/ebooks03/0301001h.html,,,18,18,0,1935;1936;1937;1938;1939;1940,2021-07-12T21:41:06+00:00
https://shakespeareandco.princeton.edu/books/royde-smith-jake/,Fiction,Jake,"Royde-Smith, Naomi Gwladys",,,,,,1935,Book,FALSE,,,,2,2,0,1936;1935,2020-05-02T19:22:22+00:00
https://shakespeareandco.princeton.edu/books/powys-jobber-skald/,Fiction,Jobber Skald,"Powys, John Cowper",,,,,,1935,Book,FALSE,,,,5,5,0,1936;1935,2020-04-30T19:40:21+00:00
https://shakespeareandco.princeton.edu/books/oneill-land-england/,Fiction,Land under England,"O'Neill, Joseph",,,,,,1935,Book,FALSE,,,,2,2,0,1935,2020-07-06T15:36:56+00:00
https://shakespeareandco.princeton.edu/books/guilloux-sang-noir/,Fiction,Le sang noir,"Guilloux, Louis",,,,,,1935,Book,FALSE,,,,1,0,0,1937,2020-07-19T15:36:44+00:00
https://shakespeareandco.princeton.edu/books/stein-lectures-america/,Nonfiction,Lectures in America,"Stein, Gertrude",,,,,,1935,Book,FALSE,,,,3,3,0,1936;1935,2020-04-30T19:40:15+00:00
https://shakespeareandco.princeton.edu/books/sterne-letters-laurence-sterne/,Nonfiction,Letters of Laurence Sterne,"Sterne, Laurence","Curtis, Lewis Perry",,,,,1935,Book,FALSE,,,,1,1,0,1936,2021-08-05T21:56:52+00:00
https://shakespeareandco.princeton.edu/books/day-life-father/,Nonfiction,Life with Father,"Day, Clarence",,,,,,1935,Book,FALSE,https://archive.org/details/in.ernet.dli.2015.209153,,,4,4,0,1936;1939,2021-07-20T02:10:23+00:00
https://shakespeareandco.princeton.edu/books/jameson-love-winter/,Fiction,Love in Winter,"Jameson, Storm",,,,,,1935,Book,FALSE,,,,10,9,0,1936;1940;1935,2020-06-29T03:13:02+00:00
https://shakespeareandco.princeton.edu/books/cather-lucy-gayheart/,Fiction,Lucy Gayheart,"Cather, Willa",,,,,,1935,Book,FALSE,,,,11,10,0,1936;1937;1935,2020-04-30T19:40:21+00:00
https://shakespeareandco.princeton.edu/books/irwin-madame-fears-dark/,Drama,Madame Fears the Dark: Seven Stories and a Play,"Irwin, Margaret",,,,,,1935,Book,FALSE,,,,5,5,0,1936;1937;1935,2020-07-21T22:26:38+00:00
https://shakespeareandco.princeton.edu/books/zweig-mary-queen-scotland/,Nonfiction,"Mary, Queen of Scotland and the Isles","Zweig, Stefan",,"Paul, Cedar;Paul, Eden",,,,1935,Book,FALSE,https://archive.org/details/in.ernet.dli.2015.168311,,,4,4,0,1936;1937,2021-11-15T18:44:15.548533+00:00
https://shakespeareandco.princeton.edu/books/breuer-memory-love/,Fiction,Memory of Love,"Breuer, Bessie",,,,,,1935,Book,FALSE,,,,4,4,0,1938;1940;1935,2020-06-02T00:10:04+00:00
https://shakespeareandco.princeton.edu/books/isherwood-mr-norris-changes/,Fiction,Mr. Norris Changes Trains,"Isherwood, Christopher",,,,,,1935,Book,FALSE,https://archive.org/details/in.ernet.dli.2015.182637/mode/2up,,,36,36,0,1935;1936;1937;1938;1939;1940;1941;1943;1944;1950,2020-05-12T17:22:48+00:00
https://shakespeareandco.princeton.edu/books/brown-mr-pinkerton-finds/,Fiction,Mr. Pinkerton Finds a Body,"Brown, Zenith Jones",,,,,,1935,Book,FALSE,,,By Brown writing as David Frome. Published in the United Kingdom as [*The Body in the Turl*](https://shakespeareandco.princeton.edu/books/brown-body-turl/).,11,10,0,1935;1936;1938;1939;1941,2021-03-28T20:50:43+00:00
https://shakespeareandco.princeton.edu/books/brown-mr-pinkerton-grows/,Fiction,Mr. Pinkerton Grows a Beard,"Brown, Zenith Jones",,,,,,1935,Book,FALSE,,,By Brown writing as David Frome.,6,6,0,1936;1937;1938;1935,2020-08-06T02:20:45+00:00
https://shakespeareandco.princeton.edu/books/hurston-mules-men/,Nonfiction,Mules and Men,"Hurston, Zora Neale",,,,,,1935,Book,FALSE,https://www2.latech.edu/~bmagee/louisiana_anthology/303_download/texts/hurston--mules_and_men/Mules%20and%20men.pdf,,,3,3,0,1938;1935,2021-11-14T01:24:29.917773+00:00
https://shakespeareandco.princeton.edu/books/benson-mundos-unfinished-novel/,Fiction,Mundos: An Unfinished Novel,"Benson, Stella",,,,,,1935,Book,FALSE,,,,1,1,0,1936,2020-07-15T20:42:02+00:00
https://shakespeareandco.princeton.edu/books/eliot-murder-cathedral/,Drama,Murder in the Cathedral,"Eliot, T. S.",,,,,,1935,Book,FALSE,https://archive.org/details/in.ernet.dli.2015.86641,,,14,12,1,1952;1936;1937;1938;1939;1940,2020-05-26T18:43:49+00:00
https://shakespeareandco.princeton.edu/books/lin-country-people/,Nonfiction,My Country and My People,"Lin, Yutang",,,,,,1935,Book,FALSE,https://archive.org/details/in.ernet.dli.2015.176176,,,12,12,0,1938;1939;1940;1941,2021-11-13T21:55:40.000712+00:00
https://shakespeareandco.princeton.edu/books/dimnet-old-world/,Nonfiction,My Old World,"Dimnet, Ernrest",,,,,,1935,Book,FALSE,,,,1,1,0,1935,2020-06-30T14:54:54+00:00
https://shakespeareandco.princeton.edu/books/stein-narration-four-lectures/,Nonfiction,Narration: Four Lectures,"Stein, Gertrude",,,,,,1935,Book,FALSE,,,,3,3,0,1936;1937;1940,2020-04-30T19:40:21+00:00
https://shakespeareandco.princeton.edu/books/bagnold-national-velvet/,Fiction,National Velvet,"Bagnold, Enid",,,,,,1935,Book,FALSE,https://archive.org/details/in.ernet.dli.2015.209242,,,13,12,0,1935;1936;1937;1938;1939;1940,2020-06-16T02:31:27+00:00
https://shakespeareandco.princeton.edu/books/mcarthur-mean-city-story/,Fiction,No Mean City: A Story of the Glasgow Slums,"McArthur, Alexander;Long, H. Kingsley",,,,,,1935,Book,FALSE,https://archive.org/details/in.ernet.dli.2015.103042,,,3,3,0,1936;1935,2021-11-12T16:33:55.288701+00:00
https://shakespeareandco.princeton.edu/books/lindbergh-north-orient/,Nonfiction,North to the Orient,"Lindbergh, Anne Morrow",,,,,,1935,Book,FALSE,https://archive.org/details/in.ernet.dli.2015.208587,,,1,1,0,1939,2021-11-12T13:10:21.737489+00:00
https://shakespeareandco.princeton.edu/books/wolfe-time-river-legend/,Fiction,Of Time and the River: A Legend of Man's Hunger in His Youth,"Wolfe, Thomas",,,,,,1935,Book,FALSE,https://archive.org/details/in.ernet.dli.2015.186014,,,7,7,0,1936;1938;1941;1935,2021-11-12T03:57:08.925122+00:00
https://shakespeareandco.princeton.edu/books/whipple-approval/,Fiction,On Approval,"Whipple, Dorothy",,,,,,1935,Book,FALSE,,,,1,1,0,1937,2020-04-30T19:40:17+00:00
https://shakespeareandco.princeton.edu/books/romilly-bounds-education-giles/,Nonfiction,Out of Bounds: The Education of Giles Romilly and Esmond Romilly,"Romilly, Giles;Romilly, Esmond",,,,,,1935,Book,FALSE,,,,4,4,0,1936;1937;1938;1935,2020-04-30T19:40:14+00:00
https://shakespeareandco.princeton.edu/books/macleish-panic/,Drama,Panic,"MacLeish, Archibald",,,,,,1935,Book,FALSE,,,,3,3,0,1936;1939;1935,2020-04-30T19:40:20+00:00
https://shakespeareandco.princeton.edu/books/riley-personal-appearance-new/,Drama,Personal Appearance: A New Comedy in Three Acts,"Riley, Lawrence",,,,,,1935,Book,FALSE,,,,1,1,0,1938,2020-04-30T19:40:19+00:00
https://shakespeareandco.princeton.edu/books/clement-picture-dead-portrait/,Fiction,Picture Him Dead! Portrait of a Gentleman Who Was Murdered,"Clement, Frank A.",,,,,,1935,Book,FALSE,,,,7,7,0,1937;1938;1939;1935,2020-04-30T19:40:18+00:00
https://shakespeareandco.princeton.edu/books/kennedy-poison-parish/,Fiction,Poison in the Parish,"Kennedy, Milward",,,,,,1935,Book,FALSE,,,,9,9,0,1935;1936;1937;1938;1939;1940,2020-04-30T19:40:18+00:00
https://shakespeareandco.princeton.edu/books/calmer-proletarian-literature-united/,Fiction,Proletarian Literature in the United States: An Anthology,,"Calmer, Alan;Gold, Michael;Hicks, Granville;North, Joseph;Peters, Paul;Schneider, Isidor",,,,,1935,Book,FALSE,,,,5,5,0,1936;1938;1946;1935,2020-06-02T00:15:20+00:00
https://shakespeareandco.princeton.edu/books/faulkner-pylon/,Fiction,Pylon,"Faulkner, William",,,,,,1935,Book,FALSE,,,,10,10,0,1935;1936;1938;1939;1940,2020-04-30T19:40:20+00:00
https://shakespeareandco.princeton.edu/books/rowse-queen-elizabeth-subjects/,Nonfiction,Queen Elizabeth and Her Subjects,"Rowse, A. L.;Harrison, G. B.",,,,,,1935,Book,FALSE,,,,1,1,0,1935,2021-07-26T17:31:41+00:00
https://shakespeareandco.princeton.edu/books/benson-queen-victoria/,Nonfiction,Queen Victoria,"Benson, E. F.",,,,,,1935,Book,FALSE,https://archive.org/details/in.ernet.dli.2015.208608/page/n5/mode/2up,,,2,2,0,1936;1935,2021-07-22T20:29:28+00:00
https://shakespeareandco.princeton.edu/books/zinsser-rats-lice-history/,Nonfiction,"Rats, Lice and History","Zinsser, Hans",,,,,,1935,Book,FALSE,https://archive.org/details/b29826457/page/n5/mode/2up,,,4,4,0,1936;1939;1935,2021-11-08T14:09:32.879964+00:00
https://shakespeareandco.princeton.edu/books/coffin-red-sky-morning/,Fiction,Red Sky in the Morning,"Coffin, Robert P. Tristram",,,,,,1935,Book,FALSE,,,,1,1,0,1939,2020-04-30T19:40:18+00:00
https://shakespeareandco.princeton.edu/books/forsythe-redder-rose/,Nonfiction,Redder than the Rose,"Forsythe, Robert",,,,,,1935,Book,FALSE,,,,5,5,0,1936;1944;1941;1935,2020-04-30T19:40:21+00:00
https://shakespeareandco.princeton.edu/books/day-lewis-revolution-writing/,Nonfiction,Revolution in Writing,"Day Lewis, C.",,,,,,1935,Book,FALSE,,,,2,2,0,1936;1937,2020-04-30T19:40:19+00:00
https://shakespeareandco.princeton.edu/books/linklater-ripeness/,Fiction,Ripeness Is All,"Linklater, Eric",,,,,,1935,Book,FALSE,,,,14,14,0,1936;1937;1940;1935,2020-04-30T19:40:16+00:00
https://shakespeareandco.princeton.edu/books/boyd-roll-river/,Fiction,Roll River,"Boyd, James",,,,,,1935,Book,FALSE,,,,4,4,0,1936;1941;1935,2020-04-30T19:40:15+00:00
https://shakespeareandco.princeton.edu/books/kent-salamina/,Nonfiction,Salamina,"Kent, Rockwell",,,,,,1935,Book,FALSE,,,,2,2,0,1936;1943,2020-04-30T19:40:16+00:00
https://shakespeareandco.princeton.edu/books/simpson-saraband-dead-lovers/,Fiction,Saraband for Dead Lovers,"Simpson, Helen",,,,,,1935,Book,FALSE,https://archive.org/details/in.ernet.dli.2015.207801,,,3,3,0,1936;1940,2021-11-07T01:23:56.503735+00:00
https://shakespeareandco.princeton.edu/books/orage-selected-essays-critical/,Nonfiction,Selected Essays and Critical Writings,"Orage, A. R.","Read, Herbert;Saurat, Denis",,,,,1935,Book,FALSE,,,,2,2,0,1937;1938,2020-04-30T19:40:17+00:00
https://shakespeareandco.princeton.edu/books/moore-selected-poems-marianne/,Poetry,Selected Poems of Marianne Moore,"Moore, Marianne",,,"Eliot, T. S.",,,1935,Book,FALSE,,,"The borrows of Moore's [*Poems*](https://shakespeareandco.princeton.edu/books/moore-poems/) (1921) after 1935 might, instead, be for Moore's *Selected Poems* (1935).",9,7,1,1935;1936;1938;1939;1941,2021-07-23T18:41:09+00:00
https://shakespeareandco.princeton.edu/books/halliburton-seven-league-boots/,Nonfiction,Seven League Boots,"Halliburton, Richard",,,,,,1935,Book,FALSE,https://archive.org/details/dli.ministry.22624,,,1,0,0,1936,2021-11-06T13:00:38.956396+00:00
https://shakespeareandco.princeton.edu/books/lawrence-seven-pillars-wisdom/,Nonfiction,Seven Pillars of Wisdom,"Lawrence, T. E.",,,,,,1935,Book,FALSE,https://archive.org/details/in.ernet.dli.2015.462697,,,9,9,0,1938;1939;1940;1943,2020-07-09T02:43:12+00:00
https://shakespeareandco.princeton.edu/books/stern-shining-free/,Fiction,Shining and Free: A Day in the Life of a Matriarch,"Stern, G. B.",,,,,,1935,Book,FALSE,,,,6,6,0,1938;1939;1940;1935,2021-07-26T17:32:05+00:00
https://shakespeareandco.princeton.edu/books/boas-short-modern-plays/,Drama,Short Modern Plays,"Boas, Guy",,,,,,1935,Book,FALSE,,,,3,3,0,1936;1945;1935,2020-04-30T19:40:14+00:00
https://shakespeareandco.princeton.edu/books/caldwell-american-people/,Nonfiction,Some American People,"Caldwell, Erskine Preston",,,,,,1935,Book,FALSE,,,,6,5,1,1936;1937;1938;1940,2020-04-30T19:40:16+00:00
https://shakespeareandco.princeton.edu/books/empson-versions-pastoral-study/,Nonfiction,Some Versions of Pastoral: A Study of the Pastoral Form in Literature,"Empson, William",,,,,,1935,Book,FALSE,,,,4,4,0,1937;1938;1935,2020-06-04T01:27:25+00:00
https://shakespeareandco.princeton.edu/books/struve-soviet-russian-literature/,Nonfiction,Soviet Russian Literature,"Struve, Gleb",,,,,,1935,Book,FALSE,https://archive.org/details/dli.ministry.22995,,,1,1,0,1936,2021-11-05T02:39:54.966878+00:00
https://shakespeareandco.princeton.edu/books/hanley-stoker-bush/,Fiction,Stoker Bush,"Hanley, James",,,,,,1935,Book,FALSE,,,,1,1,0,1935,2020-04-30T19:40:17+00:00
https://shakespeareandco.princeton.edu/books/huxley-h-huxleys-diary-voyage/,Nonfiction,T. H. Huxley's Diary of the Voyage of the H.M.S. Rattlesnake,"Huxley, Thomas Henry","Huxley, Julian",,,,,1935,Book,FALSE,,,,3,3,0,1936,2020-06-15T12:53:10+00:00
https://shakespeareandco.princeton.edu/books/testimony-gertrude-stein/,Nonfiction,Testimony against Gertrude Stein,"Braque, Georges;Jolas, Eugene;Jolas, Maria;Matisse, Henri;Salmon, André;Tzara, Tristan",,,,,,1935,Book,FALSE,https://www.romanianculture.org/downloads/testimony_against_g_stein.pdf,,Transition Pamphlet no. 1. A. W. Massey borrowed Sylvia Beach's copy.,1,1,0,1935,2021-11-16T17:14:20.219230+00:00
https://shakespeareandco.princeton.edu/books/shewell-cooper-b-c-gardening/,Nonfiction,The ABC of Gardening,"Shewell-Cooper, W. E.",,,,,,1935,Book,FALSE,,,,1,0,1,1937,2020-05-04T20:18:53+00:00
https://shakespeareandco.princeton.edu/books/matthiessen-achievement-s-eliot/,Nonfiction,The Achievement of T. S. Eliot: An Essay on the Nature of Poetry,"Matthiessen, F. O.",,,,,,1935,Book,FALSE,https://hdl.handle.net/2027/mdp.39015003856344,,,2,2,0,1936,2021-01-17T21:52:32+00:00
https://shakespeareandco.princeton.edu/books/powys-art-happiness/,Nonfiction,The Art of Happiness,"Powys, John Cowper",,,,,,1935,Book,FALSE,,,,3,3,0,1936;1935,2020-04-30T19:40:17+00:00
https://shakespeareandco.princeton.edu/books/grigson-arts-day/,Nonfiction,The Arts To-day,"Grigson, Geoffrey",,,,,,1935,Book,FALSE,,,,1,1,0,1940,2020-04-30T19:40:22+00:00
https://shakespeareandco.princeton.edu/books/prokosch-asiatics/,Fiction,The Asiatics,"Prokosch, Frederic",,,,,,1935,Book,FALSE,,,,11,10,0,1937;1938;1939;1940,2020-04-30T19:40:19+00:00
